x,y,description,img_last4,neck,seat_track,seat_height
6.291369,3.774358,center_console,0808,50th_male,mid,down
7.077464,4.210933,center_console,0808,50th_male,mid,down
8.145616,4.891827,center_console,0808,50th_male,mid,down
9.903869,6.165676,center_console,0808,50th_male,mid,down
12.138268,7.805989,center_console,0808,50th_male,mid,down
17.307350,11.879605,center_console,0808,50th_male,mid,down
28.120352,20.269972,center_console,0808,50th_male,mid,down
63.245438,46.821033,center_console,0808,50th_male,mid,down
450.362976,342.773285,center_console,0808,50th_male,mid,down
22.955835,12.504110,center_console,0808,50th_male,mid,down
21.787043,11.945268,center_console,0808,50th_male,mid,down
16.478649,8.717672,center_console,0808,50th_male,mid,down
12.854727,6.496261,center_console,0808,50th_male,mid,down
10.846308,5.154057,center_console,0808,50th_male,mid,down
11.622834,5.336398,center_console,0808,50th_male,mid,down
12.348144,5.431037,center_console,0808,50th_male,mid,down
12.493988,5.346834,center_console,0808,50th_male,mid,down
6.430076,1.445355,center_console,0808,50th_male,mid,down
6.316646,1.468345,center_console,0808,50th_male,mid,down
5.968944,1.308207,center_console,0808,50th_male,mid,down
5.918285,1.116593,center_console,0808,50th_male,mid,down
5.933247,1.037517,center_console,0808,50th_male,mid,down
8.860208,9.578117,pass_apillar,0809,50th_male,mid,down
9.151548,9.073500,pass_apillar,0809,50th_male,mid,down
9.275530,8.531857,pass_apillar,0809,50th_male,mid,down
9.424864,7.954378,pass_apillar,0809,50th_male,mid,down
9.138145,6.968098,pass_apillar,0809,50th_male,mid,down
9.008430,6.125124,pass_apillar,0809,50th_male,mid,down
8.698130,5.454498,pass_apillar,0809,50th_male,mid,down
9.203297,5.535368,pass_apillar,0809,50th_male,mid,down
11.122224,6.692546,pass_apillar,0809,50th_male,mid,down
15.161969,9.405942,pass_apillar,0809,50th_male,mid,down
26.599787,17.284487,pass_apillar,0809,50th_male,mid,down
212.982834,149.798004,pass_apillar,0809,50th_male,mid,down
-64.755676,-47.512814,pass_apillar,0809,50th_male,mid,down
-42.046509,-31.467800,pass_apillar,0809,50th_male,mid,down
458.009521,252.980591,pass_apillar,0809,50th_male,mid,down
64.740723,34.420326,pass_apillar,0809,50th_male,mid,down
34.777706,18.038527,pass_apillar,0809,50th_male,mid,down
22.080988,10.926175,pass_apillar,0809,50th_male,mid,down
20.828838,9.657046,pass_apillar,0809,50th_male,mid,down
23.326799,10.029019,pass_apillar,0809,50th_male,mid,down
23.710537,9.364367,pass_apillar,0809,50th_male,mid,down
21.403555,7.617506,pass_apillar,0809,50th_male,mid,down
15.787501,4.751243,pass_apillar,0809,50th_male,mid,down
12.421026,3.083696,pass_apillar,0809,50th_male,mid,down
10.252444,2.096692,pass_apillar,0809,50th_male,mid,down
9.250404,1.880563,pass_apillar,0809,50th_male,mid,down
8.754810,1.892671,pass_apillar,0809,50th_male,mid,down
8.180243,1.821566,pass_apillar,0809,50th_male,mid,down
7.768465,1.333918,pass_apillar,0809,50th_male,mid,down
7.782890,1.064490,pass_apillar,0809,50th_male,mid,down
7.894147,0.871787,pass_apillar,0809,50th_male,mid,down
7.846651,0.601066,pass_apillar,0809,50th_male,mid,down
7.895685,0.401962,pass_apillar,0809,50th_male,mid,down
7.890823,0.187038,pass_apillar,0809,50th_male,mid,down
7.997206,0.002777,pass_apillar,0809,50th_male,mid,down
8.044084,-0.187661,pass_apillar,0809,50th_male,mid,down
8.017516,-0.460085,pass_apillar,0809,50th_male,mid,down
7.992056,-0.721155,pass_apillar,0809,50th_male,mid,down
8.043966,-1.007539,pass_apillar,0809,50th_male,mid,down
8.118963,-1.233670,pass_apillar,0809,50th_male,mid,down
8.162977,-1.498491,pass_apillar,0809,50th_male,mid,down
8.135985,-1.725318,pass_apillar,0809,50th_male,mid,down
8.105090,-1.934793,pass_apillar,0809,50th_male,mid,down
8.110039,-1.943364,pass_apillar,0809,50th_male,mid,down
17.317575,5.590480,pass_window,0810,50th_male,mid,down
17.590786,5.167471,pass_window,0810,50th_male,mid,down
17.873093,4.781500,pass_window,0810,50th_male,mid,down
15.627008,3.582452,pass_window,0810,50th_male,mid,down
12.953470,2.410941,pass_window,0810,50th_male,mid,down
10.494180,1.412214,pass_window,0810,50th_male,mid,down
9.123569,0.961597,pass_window,0810,50th_male,mid,down
8.365508,0.915757,pass_window,0810,50th_male,mid,down
7.880475,0.966889,pass_window,0810,50th_male,mid,down
7.278688,0.561569,pass_window,0810,50th_male,mid,down
7.194898,0.204137,pass_window,0810,50th_male,mid,down
7.236526,-0.131286,pass_window,0810,50th_male,mid,down
7.452888,-0.360674,pass_window,0810,50th_male,mid,down
7.452888,-0.643276,pass_window,0810,50th_male,mid,down
7.497879,-0.967163,pass_window,0810,50th_male,mid,down
7.589677,-1.226430,pass_window,0810,50th_male,mid,down
7.589677,-1.525019,pass_window,0810,50th_male,mid,down
7.732086,-1.802032,pass_window,0810,50th_male,mid,down
7.780866,-2.052094,pass_window,0810,50th_male,mid,down
7.880475,-2.337420,pass_window,0810,50th_male,mid,down
7.931331,-2.693772,pass_window,0810,50th_male,mid,down
8.035221,-2.983423,pass_window,0810,50th_male,mid,down
8.987035,-3.187325,pass_window,0810,50th_male,mid,down
11.196799,-3.437612,pass_window,0810,50th_male,mid,down
15.205244,-3.781903,pass_window,0810,50th_male,mid,down
23.115044,-4.520604,pass_window,0810,50th_male,mid,down
45.598099,-6.548193,pass_window,0810,50th_male,mid,down
45.598099,-6.548193,pass_window,0810,50th_male,mid,down
30.178085,-15.111926,pass_window,0810,50th_male,mid,down
20.912352,-11.139820,pass_window,0810,50th_male,mid,down
14.615352,-8.472775,pass_window,0810,50th_male,mid,down
11.416372,-7.103975,pass_window,0810,50th_male,mid,down
9.561432,-6.233320,pass_window,0810,50th_male,mid,down
8.482281,-5.659387,pass_window,0810,50th_male,mid,down
8.196750,-5.718198,pass_window,0810,50th_male,mid,down
8.252174,-6.013614,pass_window,0810,50th_male,mid,down
8.423454,-6.280554,pass_window,0810,50th_male,mid,down
8.423454,-6.349766,pass_window,0810,50th_male,mid,down
