x (ft),y (ft)
635.0322539,145.7375164
459.6176542,102.6591798
342.0460564,73.56281496
283.9236385,59.5738878
212.1580938,42.1178937
193.8982349,37.57163714
193.8982349,37.57163714
161.4119685,29.80942257
150.6231332,27.2315584
135.5521129,23.63050853
123.2499409,20.69104659
109.391752,17.37979331
107.6657251,16.96737861
107.6657251,16.96737861
102.8488451,15.72840551
98.45434383,14.59807743
93.1075,13.32980643
90.64948491,12.74676837
79.18825459,10.02816929
76.5573458,9.404117454
71.7660958,8.328579396
66.26038386,7.074051837
61.01479331,5.872368766
61.01479331,5.872368766
58.46494094,5.260889108
55.24217848,4.488044619
53.15532808,3.987598425
51.22487205,3.524658793
50.11310696,3.300282152
47.66585302,2.872057087
47.03289042,2.717503281
37.77886155,-6.193717192
37.77886155,-6.193717192
37.77886155,-6.193717192
37.70632218,-6.068077428
37.64829068,-5.967562336
37.64829068,-5.967562336
37.22245407,-5.866735564
37.22245407,-5.866735564
37.20808727,-5.841856955
36.96262795,-5.730406824
36.96262795,-5.730406824
36.94833333,-5.705646325
36.93403543,-5.680885827
36.69109908,-5.570761155
36.63419619,-5.472204724
36.57729987,-5.373648294
36.37974081,-5.339107612
35.97627625,-5.246732283
35.78443241,-5.213290682
35.39233924,-5.123415354
35.36469816,-5.075534777
35.19216535,-5.067198163
35.12338583,-4.948064304
34.89804462,-4.845501969
34.82958333,-4.726922572
34.6066601,-4.625872703
34.53851706,-4.507844488
34.51125984,-4.460636483
34.09948491,-4.309632546
33.76214239,-4.277257218
33.76214239,-4.277257218
33.64173556,-4.068704068
33.12897966,-3.989773622
32.61691601,-3.890403543
32.60389436,-3.86785105
32.38875656,-3.75308399
32.2013353,-3.684045276
32.05937008,-3.438149606
31.99483924,-3.326381234
31.9819357,-3.304025591
31.80997703,-3.259520997
31.45781824,-3.149603018
31.14961614,-3.107201444
31.09910433,-3.019721129
30.92208005,-2.955613517
30.72151247,-2.848690945
30.38757546,-2.745068898
30.38757546,-2.745068898
30.33792323,-2.659071522
30.31309711,-2.616072835
30.27586286,-2.551574803
30.24843504,-2.267673885
30.24843504,-2.267673885
30.19857283,-2.181312336
30.16117782,-2.116538714
30.11131562,-2.030173885
30.04898622,-1.922217848
29.94925853,-1.749488189
30.05800525,-1.699461942
30.03296916,-1.656095801
29.98289042,-1.569360236
29.95785433,-1.525994094
30.04198163,-1.431230315
30.01683071,-1.387677165
30.36240814,-1.25230315
30.60214239,-1.167490157
31.25317913,-1.005669291
31.7954626,-0.870879265
32.35798885,-0.731059711
33.07741798,-0.524603018
33.52013451,-0.386122047
34.15008202,-0.228435039
34.95861549,0.003293963
35.28463583,0.114845801
36.15267717,0.364110892
36.89319226,0.551430446
36.89319226,0.551430446
37.46975722,0.697280184
39.10367782,1.110597113
40.20277559,1.388625328
42.10210302,1.869081365
42.62474409,1.965131234
44.79493438,2.474150262
45.97760171,2.73218832
46.27834318,2.807467192
-150.5057283,-55.34190289
-150.5615453,-55.24523294
-150.9522146,-54.56856955
-154.1507415,-55.0739042
-154.7197146,-54.08840879
-154.8335072,-53.89131562
-157.9406693,-54.79532808
-158.0567388,-54.59430774
-172.3397507,-57.70947835
-172.5288583,-57.38193241
-162.0628084,-61.00665354
-162.0628084,-61.00665354
-9.238661417,-20.30785761
-9.238661417,-20.30785761
-2.625905512,-18.46262795
-2.625905512,-18.46262795
40.26641404,-20.03267717
40.26641404,-20.03267717
40.26641404,-19.92612205
40.26641404,-19.60645669
40.26641404,-19.60645669
40.62176509,-19.01088911
40.62176509,-18.9571227
40.62176509,-18.9571227
40.98371391,-18.78412402
40.98371391,-18.62132546
40.98371391,-18.24146325
40.98371391,-18.07866142
40.98371391,-17.69879265
40.98371391,-17.59025919
40.98371391,-17.53599409
40.98371391,-17.31892717
40.98371391,-17.15612861
40.98371391,-17.15612861
40.98371391,-16.72199475
40.98371391,-16.45065945
40.98371391,-16.17932743
40.98371391,-15.9622605
40.98371391,-15.79946194
40.62176509,-15.46223753
40.26641404,-15.18444226
40.26641404,-15.18444226
39.91750656,-14.85887467
39.91750656,-14.59489173
39.91750656,-14.38370735
39.91750656,-14.22531824
39.91750656,-14.06693241
39.91750656,-13.90854659
39.91750656,-13.85574803
39.57482283,-13.49266076
39.57482283,-13.28336614
39.57482283,-12.96942585
39.57482283,-12.86478018
39.57482283,-12.7078084
39.57482283,-12.39386811
39.57482283,-12.28922244
39.57482283,-12.18457677
39.57482283,-11.92295932
39.57482283,-11.66134186
39.57482283,-11.34740157
39.57482283,-11.08578412
39.57482283,-11.08578412
39.57482283,-10.40558071
39.91750656,-10.52959646
39.91750656,-10.52959646
39.91750656,-10.42400591
38.90756234,-9.804274934
38.90756234,-9.701466535
38.26335302,-9.526843832
37.94954068,-9.366653543
37.33775591,-9.202080052
37.03954724,-9.048618766
36.74625984,-8.752431102
36.74625984,-8.704009186
36.45779528,-8.605187008
35.89487205,-8.365082021
35.89487205,-8.27058727
35.08379921,-8.042204724
35.08379921,-7.949947507
34.56407808,-7.820180446
34.56407808,-7.68394357
34.56407808,-7.68394357
33.81411089,-7.566351706
33.81411089,-7.433218504
33.33284121,-7.228605643
33.33284121,-7.184891732
32.19035761,-7.016784777
32.19035761,-6.932509843
31.75610564,-6.786732283
31.75610564,-6.703654856
31.75610564,-6.703654856
31.12739173,-6.535003281
30.72262139,-6.399685039
30.72262139,-6.279343832
30.72262139,-6.118891076
30.72262139,-5.998549869
30.72262139,-5.918323491
-138.2063451,-35.76117126
-138.2063451,-35.37538386
-138.2063451,-34.98959974
-138.2063451,-34.79670604
-138.2063451,-34.6038189
-138.2063451,-34.4109252
-138.2063451,-33.63935367
-138.2063451,-33.63935367
-138.2063451,-33.44646325
-138.2063451,-32.67489501
-138.2063451,-32.67489501
-133.7383661,-31.52479331
-133.7383661,-31.3380643
-129.5469554,-29.9030479
-129.5469554,-29.54114829
-129.5469554,-28.45545604
-129.5469554,-28.45545604
-129.5469554,-27.55071522
-129.5469554,-27.55071522
-129.5469554,-27.36976706
-129.5469554,-27.1888189
-138.2063451,-27.85258858
-148.0897014,-28.81669948
-207.0979626,-34.57289042
-207.0979626,-34.57289042
-207.0979626,-34.28497375
-207.0979626,-34.28497375
-207.0979626,-34.28497375
-243.2962861,-38.1039895
-258.3237631,-39.21134514
-275.3152133,-39.69937008
-316.9642717,-44.4113189
-342.8677953,-46.86672244
-409.7658202,-54.34292323
-578.8473196,-72.43796588
-1282.57231,-146.5695538
-1841.031972,-204.1278314
-1841.031972,-201.5862369
-1841.031972,-201.5862369
1570.737743,151.8386811
1570.737743,151.8386811
903.101542,83.6730315
488.6584154,40.01488845
438.4533432,35.02745079
438.4533432,35.02745079
241.0290945,15.41505577
241.0290945,15.41505577
160.3377953,7.399071522
144.3077559,5.806627297
131.219229,4.506394357
111.1297769,2.359662073
92.37383202,0.397139108
90.47165354,0.213421916
90.47165354,0.213421916
82.04367454,-0.600577428
79.10394357,-0.884504593
72.61629921,-1.511099081
71.44699475,-1.624032152
62.43325787,-2.494603018
59.92463255,-2.736893045
56.17408793,-3.099130577
54.80563648,-3.231299213
51.0834416,-3.590800525
49.95591207,-3.699698163
48.87862861,-3.803746719
44.14063976,-4.261354987
42.50128937,-4.41968832
39.57482283,-4.702332677
37.03954724,-4.947198163
36.17404528,-5.030790682
34.82190289,-5.161384514
34.31023294,-5.210800525
34.06028543,-5.234940945
32.6373294,-5.372375328
32.6373294,-5.372375328
32.41222113,-5.43656168
31.54357283,-5.642995407
31.33402887,-5.784947507
31.12739173,-5.884255249
30.92360564,-5.90140748
6050.951299,2653.52084
6050.951299,2653.52084
1146.705207,497.0777329
1146.705207,500.2365715
744.9612664,322.8194554
744.9612664,323.8447178
744.9612664,324.8700066
488.6584154,211.9828281
438.4533432,190.472792
438.4533432,190.472792
438.4533432,190.472792
271.5232185,116.7190486
271.5232185,117.0913058
271.5232185,117.0913058
255.3636188,109.9293504
180.4256562,76.22339567
180.4256562,76.46998688
180.4256562,76.71659121
180.4256562,76.71659121
135.3068996,31.64579396
135.3068996,31.64579396
135.3068996,30.5395899
135.3068996,30.5395899
135.3068996,30.5395899
135.3068996,30.35521982
135.3068996,29.98648622
135.3068996,29.80211614
131.219229,27.91997375
131.219229,27.56250984
114.0340157,22.33245079
114.0340157,22.33245079
114.0340157,22.33245079
114.0340157,22.33245079
114.0340157,21.86736877
