x,y,description,img_last4,neck,seat_track,seat_height
9.960832,3.435948,,1271,50th_male,mid,mid
9.960832,3.397545,,1271,50th_male,mid,mid
10.001798,3.385787,,1271,50th_male,mid,mid
9.960832,3.320739,,1271,50th_male,mid,mid
9.960832,3.320739,,1271,50th_male,mid,mid
9.960832,3.290016,,1271,50th_male,mid,mid
9.960832,3.274655,,1271,50th_male,mid,mid
9.960832,3.266975,,1271,50th_male,mid,mid
9.960832,3.236252,,1271,50th_male,mid,mid
9.960832,3.228572,,1271,50th_male,mid,mid
9.960832,3.228572,,1271,50th_male,mid,mid
10.001798,3.208368,,1271,50th_male,mid,mid
10.001798,3.208368,,1271,50th_male,mid,mid
-4.168153,0.797814,,1271,50th_male,mid,mid
-4.168153,0.797814,,1271,50th_male,mid,mid
-4.119021,0.508767,,1271,50th_male,mid,mid
-4.119021,0.508767,,1271,50th_male,mid,mid
